cell_id,count,mean,std,min,25%,50%,75%,max
331,19.0,1.7894736842105263,0.9763280054720369,1.0,1.0,2.0,2.0,4.0
332,21.0,1.6666666666666667,0.9128709291752769,1.0,1.0,1.0,2.0,4.0
333,19.0,1.6842105263157894,0.7492686492653552,1.0,1.0,2.0,2.0,3.0
334,19.0,2.1052631578947367,1.1496249070460263,1.0,1.0,2.0,3.0,5.0
335,22.0,1.7727272727272727,0.685344416842342,1.0,1.0,2.0,2.0,3.0
336,15.0,1.8,1.082325538564332,1.0,1.0,1.0,2.0,4.0
337,21.0,2.857142857142857,1.5259657363687527,1.0,2.0,3.0,4.0,7.0
338,20.0,2.7,1.5252264715358452,1.0,1.0,3.0,3.25,6.0
339,19.0,2.3157894736842106,1.416279616889396,1.0,1.0,2.0,3.0,6.0
340,21.0,2.3333333333333335,1.2382783747337809,1.0,1.0,2.0,3.0,5.0
341,15.0,2.6,1.1832159566199232,1.0,2.0,2.0,3.5,5.0
342,19.0,2.6315789473684212,1.300022491933183,1.0,2.0,2.0,3.0,6.0
343,21.0,2.8095238095238093,1.600595127415038,1.0,2.0,2.0,3.0,7.0
344,21.0,2.2857142857142856,1.3093073414159544,1.0,1.0,2.0,3.0,5.0
345,20.0,2.45,0.998683343734455,1.0,2.0,2.0,3.0,5.0
346,20.0,1.95,0.8255779474818965,1.0,1.0,2.0,3.0,3.0
347,20.0,1.85,0.8127277008872491,1.0,1.0,2.0,2.25,3.0
348,16.0,1.9375,1.1236102527122116,1.0,1.0,1.5,3.0,4.0
349,22.0,1.8636363636363635,1.1252705302431794,1.0,1.0,2.0,2.0,6.0
350,18.0,1.8888888888888888,0.8323523637957304,1.0,1.0,2.0,2.75,3.0
351,19.0,2.3157894736842106,1.3764944032233706,1.0,1.0,2.0,3.0,6.0
352,19.0,2.4210526315789473,1.3870748387117164,1.0,1.0,2.0,4.0,5.0
353,18.0,2.611111111111111,1.2897281468629183,1.0,2.0,2.0,3.0,5.0
354,20.0,2.2,1.0563093645728086,1.0,1.0,2.0,3.0,4.0
355,19.0,2.0,1.2018504251546631,1.0,1.0,2.0,3.0,5.0
356,19.0,1.9473684210526316,1.0787690624311024,1.0,1.0,2.0,3.0,4.0
357,18.0,1.9444444444444444,0.8726040960806521,1.0,1.0,2.0,2.0,4.0
358,19.0,1.4736842105263157,0.6117752903214981,1.0,1.0,1.0,2.0,3.0
359,20.0,2.35,1.6311119875071343,1.0,1.0,2.0,3.0,8.0
360,21.0,2.3333333333333335,0.7958224257542216,1.0,2.0,2.0,3.0,4.0
361,19.0,2.3157894736842106,1.2932573679987451,1.0,1.0,2.0,3.0,5.0
362,20.0,1.8,1.0052493799000692,1.0,1.0,1.5,2.0,4.0
363,21.0,2.4285714285714284,1.5991068935949393,1.0,1.0,2.0,4.0,5.0
364,19.0,2.0526315789473686,1.1290942392774796,1.0,1.0,2.0,3.0,4.0
365,20.0,1.5,0.7608859102526822,1.0,1.0,1.0,2.0,4.0
366,22.0,2.1363636363636362,1.1252705302431794,1.0,1.0,2.0,3.0,5.0
367,18.0,2.0,1.0846522890932808,1.0,1.0,2.0,2.0,5.0
368,17.0,2.5294117647058822,1.1245914290767742,1.0,2.0,2.0,3.0,5.0
369,21.0,1.9523809523809523,1.0712698295103094,1.0,1.0,2.0,3.0,5.0
370,18.0,1.8333333333333333,1.1504474832710558,1.0,1.0,1.5,2.0,5.0
371,21.0,2.142857142857143,1.108409413786904,1.0,1.0,2.0,2.0,5.0
372,23.0,2.0,0.7385489458759964,1.0,1.5,2.0,2.5,3.0
373,22.0,1.8636363636363635,1.0821255338433111,1.0,1.0,2.0,2.0,5.0
374,21.0,2.238095238095238,1.220850601210562,1.0,1.0,2.0,3.0,5.0
375,18.0,2.2777777777777777,0.9582800496695999,1.0,1.25,2.5,3.0,4.0
376,21.0,1.9047619047619047,0.8890872794479688,1.0,1.0,2.0,2.0,4.0
377,19.0,2.1578947368421053,0.8342100651206136,1.0,2.0,2.0,3.0,4.0
378,20.0,2.1,0.7880689256524123,1.0,2.0,2.0,2.25,4.0
379,18.0,3.0,1.4552137502179978,1.0,2.0,3.0,4.0,6.0
380,20.0,2.55,1.3562719801759993,1.0,2.0,2.0,3.0,6.0
381,21.0,2.2857142857142856,1.1892374507581378,1.0,1.0,2.0,3.0,5.0
382,22.0,2.0454545454545454,1.2140947137789433,1.0,1.0,2.0,2.75,5.0
383,23.0,2.4347826086956523,1.878734752107041,1.0,1.0,2.0,3.0,8.0
384,23.0,2.652173913043478,1.1524162620801215,1.0,2.0,2.0,3.0,5.0
385,23.0,3.391304347826087,1.8025015555353925,1.0,2.0,3.0,5.0,7.0
386,16.0,3.25,2.265686062395524,1.0,2.0,2.5,3.25,10.0
387,23.0,1.9130434782608696,1.1643587184783057,1.0,1.0,2.0,2.0,5.0
388,20.0,2.9,1.9439514830419644,1.0,1.75,3.0,3.0,9.0
389,19.0,2.4210526315789473,1.0706067580626215,1.0,1.5,3.0,3.0,4.0
390,21.0,2.0476190476190474,1.3219754338182867,1.0,1.0,2.0,2.0,6.0
391,21.0,2.142857142857143,1.0623424252901832,1.0,1.0,2.0,3.0,4.0
392,23.0,3.391304347826087,1.924462863308348,1.0,2.0,3.0,4.0,8.0
393,22.0,3.3636363636363638,1.8909673650694176,1.0,2.0,3.0,4.0,8.0
394,22.0,3.3181818181818183,1.7011582507043235,1.0,2.0,3.5,4.0,6.0
395,21.0,3.380952380952381,2.155833724483186,1.0,2.0,3.0,4.0,9.0
396,23.0,2.6956521739130435,1.6904755277381043,1.0,2.0,2.0,3.0,8.0
397,22.0,3.090909090909091,1.7157281089155543,1.0,2.0,3.0,4.0,7.0
398,19.0,3.789473684210526,2.393949488198693,1.0,2.0,4.0,4.5,10.0
399,22.0,3.4545454545454546,1.6826077472687537,1.0,2.0,3.0,4.0,7.0
400,23.0,2.9130434782608696,1.7815479346563374,1.0,1.5,3.0,4.0,8.0
401,20.0,2.55,1.234376040972246,1.0,2.0,2.0,3.0,5.0
402,23.0,2.1739130434782608,1.5855074872402404,1.0,1.0,1.0,3.5,5.0
403,20.0,2.05,1.0990426455975697,1.0,1.0,2.0,3.0,4.0
404,19.0,2.5789473684210527,1.1697953037312037,1.0,2.0,2.0,3.0,5.0
405,21.0,2.142857142857143,1.3147514702678331,1.0,1.0,2.0,3.0,5.0
406,21.0,2.380952380952381,1.0235326314383182,1.0,2.0,2.0,3.0,5.0
407,21.0,2.761904761904762,1.2208506012105618,1.0,2.0,2.0,4.0,5.0
408,22.0,2.727272727272727,1.386390248839742,1.0,2.0,2.0,3.0,6.0
409,20.0,2.2,1.0052493799000692,1.0,1.0,2.0,3.0,4.0
410,22.0,2.5,1.185226520443204,1.0,2.0,2.5,3.0,5.0
411,18.0,2.0555555555555554,1.1617543641469046,1.0,1.0,2.0,3.0,4.0
412,20.0,1.5,0.6882472016116853,1.0,1.0,1.0,2.0,3.0
413,16.0,1.5,0.7302967433402214,1.0,1.0,1.0,2.0,3.0
414,13.0,1.5384615384615385,0.5188745216627707,1.0,1.0,2.0,2.0,2.0
415,17.0,1.9411764705882353,1.1440382552221602,1.0,1.0,2.0,2.0,4.0
416,21.0,1.9047619047619047,0.7684244858645451,1.0,1.0,2.0,2.0,3.0
417,19.0,2.1052631578947367,0.9941348467724344,1.0,1.0,2.0,3.0,4.0
418,15.0,1.8666666666666667,0.9904304018720248,1.0,1.0,2.0,2.0,4.0
419,18.0,1.8333333333333333,0.8574929257125443,1.0,1.0,2.0,2.0,4.0
420,20.0,1.6,0.6805570473787206,1.0,1.0,1.5,2.0,3.0
421,18.0,1.7777777777777777,0.8782037520219095,1.0,1.0,1.5,2.75,3.0
422,19.0,1.6842105263157894,0.9459053029269173,1.0,1.0,1.0,2.0,4.0
423,19.0,2.0,0.9428090415820634,1.0,1.0,2.0,3.0,4.0
424,18.0,1.5,0.7859052479933758,1.0,1.0,1.0,2.0,3.0
425,15.0,1.5333333333333334,0.7432233529572065,1.0,1.0,1.0,2.0,3.0
426,18.0,1.3888888888888888,0.6978023391872252,1.0,1.0,1.0,1.75,3.0
427,17.0,1.6470588235294117,0.8617697249402124,1.0,1.0,1.0,2.0,3.0
428,20.0,1.6,0.6805570473787207,1.0,1.0,1.5,2.0,3.0
429,19.0,1.5263157894736843,0.6117752903214981,1.0,1.0,1.0,2.0,3.0
430,17.0,1.6470588235294117,0.7859052479933758,1.0,1.0,1.0,2.0,3.0
431,19.0,1.894736842105263,0.7374684055082001,1.0,1.5,2.0,2.0,4.0
432,19.0,1.9473684210526316,1.0787690624311024,1.0,1.0,2.0,3.0,4.0
433,19.0,2.1052631578947367,1.1496249070460265,1.0,1.0,2.0,3.0,5.0
434,20.0,1.6,0.7539370349250519,1.0,1.0,1.5,2.0,4.0
435,16.0,1.875,0.9574271077563381,1.0,1.0,2.0,2.25,4.0
436,22.0,2.409090909090909,1.3683180815491593,1.0,1.25,2.0,3.0,6.0
437,21.0,2.857142857142857,1.8516401995451028,1.0,1.0,2.0,4.0,7.0
438,21.0,2.4285714285714284,1.4342743312012725,1.0,1.0,2.0,3.0,6.0
439,20.0,2.4,1.3917047478769187,1.0,2.0,2.0,2.25,6.0
440,19.0,2.473684210526316,0.9642741111341261,1.0,2.0,3.0,3.0,4.0
441,22.0,2.3636363636363638,1.364357673585582,1.0,1.0,2.0,3.0,6.0
442,21.0,2.6666666666666665,1.5916448515084431,1.0,1.0,3.0,3.0,7.0
443,21.0,2.4761904761904763,0.8728715609439694,1.0,2.0,3.0,3.0,4.0
444,20.0,2.2,1.151657843924872,1.0,1.0,2.0,3.0,5.0
445,21.0,3.2857142857142856,1.9011274850166449,1.0,2.0,3.0,4.0,8.0
446,19.0,1.736842105263158,1.194529440740295,1.0,1.0,1.0,2.0,6.0
447,23.0,2.0434782608695654,1.2239377906638147,1.0,1.0,2.0,2.5,5.0
448,22.0,2.1818181818181817,0.7326639999321221,1.0,2.0,2.0,3.0,3.0
449,22.0,2.909090909090909,1.0649878563622845,1.0,2.0,3.0,4.0,5.0
450,20.0,1.95,0.8255779474818965,1.0,1.0,2.0,2.0,4.0
451,21.0,2.0952380952380953,0.9952267030562387,1.0,1.0,2.0,3.0,4.0
452,21.0,2.0,0.8366600265340756,1.0,1.0,2.0,2.0,4.0
453,21.0,1.9523809523809523,1.0712698295103094,1.0,1.0,2.0,3.0,5.0
454,21.0,2.0,0.8366600265340756,1.0,1.0,2.0,3.0,3.0
455,21.0,2.5238095238095237,1.28914885172534,1.0,2.0,2.0,3.0,6.0
456,18.0,2.0,1.137592917989042,1.0,1.0,2.0,2.75,4.0
457,19.0,1.9473684210526316,1.1772701101619383,1.0,1.0,2.0,2.5,5.0
458,20.0,2.45,1.3562719801759993,1.0,1.75,2.0,3.0,6.0
459,18.0,2.0555555555555554,1.1099667309387473,1.0,1.0,2.0,2.75,4.0
460,20.0,1.85,1.0894228312566054,1.0,1.0,2.0,2.0,5.0
461,18.0,2.1666666666666665,1.1504474832710556,1.0,1.0,2.0,3.0,5.0
462,17.0,2.3529411764705883,1.4552137502179978,1.0,1.0,2.0,3.0,6.0
463,21.0,2.5714285714285716,0.9783367810436532,1.0,2.0,2.0,3.0,5.0
464,21.0,2.2857142857142856,1.2705454396776663,1.0,1.0,2.0,3.0,5.0
465,17.0,2.176470588235294,1.3339459376998315,1.0,1.0,2.0,3.0,5.0
466,22.0,2.590909090909091,1.296849328880646,1.0,2.0,2.0,3.75,6.0
467,21.0,2.1904761904761907,1.077916862241593,1.0,1.0,2.0,3.0,5.0
468,18.0,2.0555555555555554,1.055641551364534,1.0,1.0,2.0,3.0,4.0
469,20.0,1.95,0.998683343734455,1.0,1.0,2.0,3.0,4.0
470,16.0,2.5,1.505545305418162,1.0,1.0,2.0,3.25,5.0
471,23.0,2.8260869565217392,1.497032638043536,1.0,2.0,2.0,4.0,6.0
472,21.0,2.619047619047619,1.0712698295103096,1.0,2.0,2.0,3.0,5.0
473,21.0,2.5714285714285716,1.0281745265969475,1.0,2.0,2.0,3.0,5.0
474,21.0,1.8571428571428572,0.8535639569308375,1.0,1.0,2.0,2.0,4.0
475,20.0,2.9,1.9439514830419642,1.0,1.75,2.5,4.0,9.0
476,20.0,2.25,0.910465468000326,1.0,1.75,2.0,3.0,4.0
477,18.0,2.6666666666666665,1.7149858514250886,1.0,2.0,2.0,3.0,8.0
478,19.0,2.3157894736842106,1.4162796168893963,1.0,1.0,2.0,3.0,6.0
479,20.0,2.45,1.2763022245616642,1.0,1.0,2.0,3.25,5.0
480,19.0,2.263157894736842,1.2401659953032227,1.0,1.0,2.0,3.0,5.0
481,20.0,2.6,1.3917047478769187,1.0,1.75,2.5,3.0,6.0
482,21.0,2.5714285714285716,1.121223821162776,1.0,2.0,2.0,3.0,5.0
483,22.0,3.5454545454545454,1.9451349011186303,1.0,2.0,3.0,4.75,8.0
484,22.0,3.0454545454545454,1.4631106043948423,1.0,2.0,3.0,4.0,5.0
485,20.0,2.3,1.1285761872936695,1.0,1.75,2.0,3.0,5.0
486,20.0,2.6,1.3138933706635727,1.0,2.0,2.0,3.0,7.0
487,18.0,2.2222222222222223,1.3085940167422419,1.0,1.0,2.0,3.0,5.0
488,21.0,2.7142857142857144,1.3093073414159542,1.0,2.0,2.0,3.0,6.0
489,20.0,2.7,1.4179302929937967,1.0,1.75,3.0,3.25,6.0
490,21.0,2.380952380952381,1.499206139134658,1.0,1.0,2.0,3.0,6.0
491,19.0,2.210526315789474,1.0841764600337105,1.0,1.0,2.0,3.0,4.0
492,19.0,2.6315789473684212,0.9551338658818386,1.0,2.0,3.0,3.0,4.0
493,23.0,3.608695652173913,1.8275450606254833,1.0,2.0,4.0,5.0,7.0
494,23.0,3.5652173913043477,1.6466518911393764,1.0,2.5,3.0,5.0,7.0
495,23.0,2.869565217391304,1.4864340436117258,1.0,1.5,3.0,3.5,6.0
496,22.0,3.272727272727273,1.8304779022564983,1.0,2.0,3.0,4.75,7.0
497,23.0,3.3043478260869565,1.964104760414124,1.0,1.5,3.0,5.0,7.0
498,20.0,3.1,1.9439514830419644,1.0,2.0,3.0,4.0,8.0
499,19.0,2.210526315789474,1.4367767695018305,1.0,1.0,2.0,3.0,6.0
500,19.0,1.894736842105263,0.8093026382225121,1.0,1.0,2.0,2.5,3.0
501,16.0,1.5625,0.51234753829798,1.0,1.0,2.0,2.0,2.0
502,18.0,2.0,0.8401680504168059,1.0,1.0,2.0,3.0,3.0
503,18.0,2.0,0.9074852129730301,1.0,1.0,2.0,2.75,4.0
504,18.0,1.6111111111111112,1.0921586228732252,1.0,1.0,1.0,1.75,4.0
505,17.0,1.9411764705882353,0.8269362305593853,1.0,1.0,2.0,3.0,3.0
506,18.0,1.6111111111111112,0.6978023391872251,1.0,1.0,1.5,2.0,3.0
507,16.0,1.6875,0.7932002689527196,1.0,1.0,2.0,2.0,4.0
508,17.0,1.7647058823529411,0.9034248560828042,1.0,1.0,1.0,3.0,3.0
509,17.0,1.8823529411764706,0.9926198253344826,1.0,1.0,2.0,2.0,4.0
510,20.0,1.55,0.7591546545162484,1.0,1.0,1.0,2.0,3.0
511,15.0,2.2,1.0823255385643322,1.0,1.5,2.0,3.0,5.0
512,19.0,1.8421052631578947,0.8342100651206136,1.0,1.0,2.0,2.0,4.0
513,17.0,2.0588235294117645,1.1440382552221602,1.0,1.0,2.0,3.0,4.0
514,16.0,2.0625,0.9287087810503355,1.0,1.0,2.0,3.0,4.0
515,19.0,2.0,1.1055415967851334,1.0,1.0,2.0,2.0,5.0
516,18.0,1.5,0.7071067811865476,1.0,1.0,1.0,2.0,3.0
517,20.0,1.35,0.48936048492959283,1.0,1.0,1.0,2.0,2.0
518,16.0,1.875,0.8850612031567836,1.0,1.0,2.0,2.0,4.0
519,16.0,1.75,1.0645812948447542,1.0,1.0,1.5,2.0,5.0
520,15.0,1.5333333333333334,0.7432233529572065,1.0,1.0,1.0,2.0,3.0
521,16.0,1.625,0.5,1.0,1.0,2.0,2.0,2.0
522,19.0,1.631578947368421,0.6839855680567694,1.0,1.0,2.0,2.0,3.0
523,17.0,1.6470588235294117,1.0571882797418488,1.0,1.0,1.0,2.0,4.0
524,16.0,1.625,0.8850612031567836,1.0,1.0,1.0,2.0,4.0
525,17.0,1.5294117647058822,0.7998161553463027,1.0,1.0,1.0,2.0,3.0
526,19.0,1.894736842105263,1.1002392084403618,1.0,1.0,2.0,2.5,5.0
527,19.0,1.5789473684210527,0.6924826089821247,1.0,1.0,1.0,2.0,3.0
528,15.0,2.1333333333333333,1.0600988273786192,1.0,1.5,2.0,2.5,5.0
529,18.0,1.5555555555555556,0.783823376129674,1.0,1.0,1.0,2.0,3.0
530,18.0,1.9444444444444444,0.9375953110592339,1.0,1.0,2.0,2.75,4.0
531,19.0,1.631578947368421,0.8950807732508138,1.0,1.0,1.0,2.0,4.0
532,20.0,1.95,0.998683343734455,1.0,1.0,2.0,2.0,5.0
533,19.0,2.210526315789474,1.0316624861746777,1.0,1.0,2.0,3.0,4.0
534,18.0,2.1666666666666665,0.9235481451827989,1.0,2.0,2.0,2.75,4.0
535,19.0,1.5789473684210527,0.6924826089821247,1.0,1.0,1.0,2.0,3.0
536,21.0,2.9047619047619047,1.578124263319017,1.0,2.0,3.0,4.0,7.0
537,21.0,2.6666666666666665,1.5275252316519465,1.0,1.0,2.0,4.0,5.0
538,19.0,2.0526315789473686,1.3112201362143716,1.0,1.0,1.0,3.0,5.0
539,21.0,3.3333333333333335,2.1984843263788196,1.0,2.0,3.0,4.0,10.0
540,21.0,2.5714285714285716,1.2873006086935783,1.0,2.0,2.0,3.0,5.0
541,20.0,2.15,1.2258187382102497,1.0,1.0,2.0,3.0,5.0
542,22.0,3.0,1.6035674514745464,1.0,2.0,2.5,4.0,6.0
543,19.0,2.6315789473684212,1.862212731486374,1.0,2.0,2.0,3.0,9.0
544,21.0,2.6666666666666665,1.8257418583505538,1.0,1.0,2.0,3.0,8.0
545,21.0,2.4285714285714284,1.164964745021435,1.0,1.0,2.0,3.0,4.0
546,22.0,2.6818181818181817,1.756250433285522,1.0,2.0,2.0,2.75,7.0
547,21.0,2.2857142857142856,1.1464230084422218,1.0,1.0,2.0,3.0,5.0
548,20.0,2.05,0.9445132413883326,1.0,1.0,2.0,2.25,4.0
549,17.0,1.9411764705882353,0.9663454503498036,1.0,1.0,2.0,3.0,4.0
550,22.0,2.090909090909091,1.0649878563622845,1.0,1.0,2.0,3.0,4.0
551,18.0,1.7222222222222223,0.7519039015221182,1.0,1.0,2.0,2.0,3.0
552,18.0,2.3333333333333335,1.6087993330796875,1.0,1.0,1.5,3.0,6.0
553,16.0,2.5,1.0327955589886444,1.0,2.0,2.5,3.0,4.0
554,17.0,1.9411764705882353,0.8269362305593853,1.0,1.0,2.0,3.0,3.0
555,21.0,2.4285714285714284,1.2071217242444348,1.0,1.0,2.0,3.0,5.0
556,18.0,2.6666666666666665,1.8786728732554487,1.0,2.0,2.0,3.0,9.0
557,18.0,2.0555555555555554,0.802365782965103,1.0,2.0,2.0,2.0,4.0
558,20.0,2.5,1.877848713148555,1.0,1.0,2.0,3.0,7.0
559,17.0,1.8235294117647058,1.0145993123917847,1.0,1.0,2.0,2.0,4.0
560,22.0,1.9545454545454546,0.9989171626493851,1.0,1.0,2.0,2.75,4.0
561,20.0,2.35,1.3088765773505315,1.0,1.0,2.0,3.0,5.0
562,18.0,1.5555555555555556,0.6156987634551994,1.0,1.0,1.5,2.0,3.0
563,19.0,2.0526315789473686,0.9703197760719183,1.0,1.0,2.0,2.5,4.0
564,23.0,1.9565217391304348,0.824525255667285,1.0,1.0,2.0,2.0,4.0
565,21.0,2.380952380952381,0.9734572654303052,1.0,2.0,3.0,3.0,4.0
566,20.0,2.1,1.410487037944882,1.0,1.0,2.0,2.25,6.0
567,19.0,2.3684210526315788,1.2565617248750864,1.0,1.0,2.0,3.0,5.0
568,19.0,1.736842105263158,1.0457376590053493,1.0,1.0,1.0,2.0,5.0
569,22.0,2.272727272727273,1.386390248839742,1.0,1.0,2.0,2.75,6.0
570,18.0,1.8333333333333333,1.0431851677040116,1.0,1.0,1.5,2.0,4.0
571,18.0,2.4444444444444446,1.464168996281919,1.0,1.0,2.0,3.75,5.0
572,19.0,1.7894736842105263,1.0841764600337105,1.0,1.0,1.0,2.0,5.0
573,19.0,2.1052631578947367,0.8752610304046613,1.0,1.5,2.0,3.0,4.0
574,20.0,2.65,1.5652475842498528,1.0,1.75,2.0,3.25,7.0
575,19.0,2.3684210526315788,0.8950807732508138,1.0,2.0,3.0,3.0,4.0
576,22.0,2.5,1.3363062095621219,1.0,1.25,2.0,3.0,6.0
577,18.0,2.888888888888889,1.0786096109392211,1.0,2.0,3.0,4.0,4.0
578,22.0,2.6818181818181817,1.3587937099944005,1.0,2.0,3.0,3.0,6.0
579,23.0,2.652173913043478,1.2287723234696086,1.0,2.0,3.0,3.0,5.0
580,22.0,2.6818181818181817,1.4271638086766836,1.0,1.25,3.0,3.75,6.0
581,19.0,2.5789473684210527,1.4265650070355171,1.0,1.5,2.0,3.0,6.0
582,21.0,2.8095238095238093,1.6315344807587615,1.0,1.0,3.0,3.0,7.0
583,20.0,2.7,1.719853114903161,1.0,2.0,2.0,3.0,7.0
584,19.0,2.473684210526316,1.6113631583445662,1.0,1.0,2.0,3.0,7.0
585,20.0,2.2,1.2396943596157715,1.0,1.0,2.0,3.0,6.0
586,22.0,2.0454545454545454,1.1329385612423049,1.0,1.0,2.0,3.0,5.0
587,22.0,2.9545454545454546,1.2140947137789433,1.0,2.0,3.0,4.0,6.0
588,22.0,2.272727272727273,1.3516063875403321,1.0,1.0,2.0,3.0,5.0
589,19.0,2.6842105263157894,1.4549773415168656,1.0,1.5,2.0,4.0,5.0
590,21.0,2.238095238095238,1.13599128098599,1.0,1.0,2.0,3.0,5.0
591,21.0,2.2857142857142856,1.1892374507581378,1.0,2.0,2.0,3.0,5.0
592,19.0,2.526315789473684,1.0733344230135038,1.0,2.0,2.0,3.0,5.0
593,18.0,2.3333333333333335,0.9074852129730301,1.0,2.0,2.0,3.0,4.0
594,21.0,3.619047619047619,2.0118695404073916,1.0,2.0,3.0,5.0,8.0
595,23.0,3.739130434782609,2.0718325508054636,1.0,2.0,4.0,5.0,8.0
596,21.0,2.857142857142857,1.5259657363687529,1.0,2.0,2.0,4.0,8.0
597,22.0,3.409090909090909,2.1747269321542944,1.0,2.0,3.0,4.75,8.0
598,18.0,1.7222222222222223,0.751903901522118,1.0,1.0,2.0,2.0,3.0
599,21.0,2.238095238095238,1.1791845447071423,1.0,1.0,2.0,3.0,5.0
600,19.0,2.0526315789473686,0.9703197760719182,1.0,1.0,2.0,3.0,4.0
601,11.0,1.3636363636363635,0.504524979109513,1.0,1.0,1.0,2.0,2.0
602,19.0,1.9473684210526316,1.025978352085154,1.0,1.0,2.0,2.5,4.0
603,17.0,2.0,0.8660254037844386,1.0,1.0,2.0,2.0,4.0
604,14.0,2.0,0.8770580193070292,1.0,1.25,2.0,2.0,4.0
605,15.0,2.1333333333333333,1.0600988273786194,1.0,1.0,2.0,3.0,4.0
606,19.0,2.0,1.1055415967851334,1.0,1.0,2.0,3.0,5.0
607,21.0,2.1904761904761907,1.1670067531530235,1.0,1.0,2.0,3.0,4.0
608,17.0,2.2941176470588234,1.046703508780838,1.0,2.0,2.0,3.0,4.0
609,16.0,1.8125,0.6551081335677849,1.0,1.0,2.0,2.0,3.0
610,17.0,1.6470588235294117,0.7859052479933758,1.0,1.0,1.0,2.0,3.0
611,19.0,1.8421052631578947,1.0145145470035764,1.0,1.0,2.0,2.0,4.0
612,23.0,4.086956521739131,1.928566200298244,1.0,2.5,4.0,5.5,8.0
613,20.0,3.75,1.943274501832843,1.0,2.0,4.0,5.0,8.0
614,20.0,2.0,1.025978352085154,1.0,1.0,2.0,3.0,4.0
615,19.0,1.5263157894736843,0.7723284457212329,1.0,1.0,1.0,2.0,3.0
616,19.0,2.0,1.0,1.0,1.0,2.0,2.5,4.0
617,20.0,1.95,0.9986833437344549,1.0,1.0,2.0,2.25,4.0
618,16.0,2.0,1.0954451150103321,1.0,1.0,2.0,3.0,4.0
619,19.0,1.5789473684210527,0.6924826089821247,1.0,1.0,1.0,2.0,3.0
620,13.0,1.9230769230769231,0.8623164985025763,1.0,1.0,2.0,2.0,4.0
621,19.0,1.4210526315789473,0.606976978666884,1.0,1.0,1.0,2.0,3.0
622,15.0,2.1333333333333333,1.1872336794093272,1.0,1.0,2.0,2.5,5.0
623,17.0,1.5294117647058822,0.6242642728467976,1.0,1.0,1.0,2.0,3.0
624,20.0,2.1,0.9679060415469871,1.0,1.0,2.0,3.0,4.0
625,17.0,1.8823529411764706,0.696630546019236,1.0,1.0,2.0,2.0,3.0
626,14.0,1.9285714285714286,0.8287419301647448,1.0,1.0,2.0,2.75,3.0
627,19.0,2.263157894736842,1.097578408394179,1.0,1.0,2.0,3.0,5.0
628,20.0,1.7,0.8645047258706176,1.0,1.0,1.5,2.0,4.0
629,15.0,1.6,0.828078671210825,1.0,1.0,1.0,2.0,3.0
630,20.0,1.9,1.0711528467275955,1.0,1.0,2.0,2.0,4.0
631,20.0,1.95,0.8870412083230167,1.0,1.0,2.0,2.25,4.0
632,19.0,1.6842105263157894,0.9459053029269173,1.0,1.0,1.0,2.0,4.0
633,18.0,1.7222222222222223,0.6691131580686884,1.0,1.0,2.0,2.0,3.0
634,22.0,1.9090909090909092,0.8678978933300582,1.0,1.0,2.0,3.0,3.0
635,23.0,2.5217391304347827,1.5629100252527568,1.0,1.0,2.0,4.0,5.0
636,23.0,2.1739130434782608,1.2667845448236068,1.0,1.0,2.0,2.5,5.0
637,21.0,2.9047619047619047,1.1791845447071423,1.0,2.0,3.0,4.0,5.0
638,22.0,2.272727272727273,1.0771133460194244,1.0,1.0,2.0,3.0,4.0
639,20.0,2.25,1.7733405882980469,1.0,1.0,1.5,3.0,8.0
640,21.0,2.761904761904762,1.5781242633190171,1.0,2.0,3.0,3.0,7.0
641,22.0,1.9545454545454546,0.7854190708679775,1.0,1.0,2.0,2.75,3.0
642,19.0,3.1578947368421053,1.607729865878415,1.0,2.0,3.0,4.5,7.0
643,19.0,2.473684210526316,1.2635233389495324,1.0,2.0,2.0,3.0,5.0
644,21.0,3.857142857142857,1.9048809486609468,1.0,3.0,4.0,5.0,8.0
645,19.0,2.3684210526315788,1.3420765964144055,1.0,1.5,2.0,3.0,6.0
646,23.0,4.391304347826087,2.210288554481325,1.0,2.5,4.0,6.0,8.0
647,21.0,2.238095238095238,1.0910894511799618,1.0,1.0,2.0,3.0,4.0
648,20.0,2.45,1.190974832912761,1.0,2.0,2.0,3.0,5.0
649,20.0,1.8,0.8944271909999159,1.0,1.0,2.0,2.0,4.0
650,19.0,2.526315789473684,1.3891812557774845,1.0,1.0,3.0,3.0,5.0
651,19.0,2.1578947368421053,0.9581903020646578,1.0,1.0,2.0,3.0,4.0
652,22.0,2.0454545454545454,0.8985317508910341,1.0,1.0,2.0,3.0,4.0
653,20.0,2.05,1.050062654772261,1.0,1.0,2.0,2.0,5.0
654,22.0,2.3181818181818183,1.0861186305619106,1.0,1.25,2.0,3.0,4.0
655,22.0,2.272727272727273,1.2792042981336627,1.0,1.0,2.0,3.0,5.0
656,21.0,2.142857142857143,1.1084094137869043,1.0,1.0,2.0,2.0,5.0
657,22.0,1.9090909090909092,0.8111773283374345,1.0,1.0,2.0,2.0,4.0
658,21.0,2.0,0.9486832980505138,1.0,1.0,2.0,3.0,4.0
659,20.0,2.35,1.3869694338832113,1.0,1.0,2.0,3.25,5.0
660,15.0,2.3333333333333335,1.2344267996967353,1.0,2.0,2.0,2.5,5.0
661,21.0,2.1904761904761907,1.1670067531530235,1.0,1.0,2.0,3.0,5.0
